image_path,target_text
logos/737.jpg,VENDETTA
logos/740.jpeg,MURDER RAPE
logos/741.jpg,MINOTAUR
logos/742.jpg,STORMWARRIOR
logos/746.png,XENTRIX
logos/748.jpg,SILENT FORCE
logos/755.jpg,DOMINE
logos/756.gif,OSTROGOTH
logos/759.jpg,WOLF
logos/760.jpg,HOLOCAUST
logos/763.jpg,CHURCH OF MISERY
logos/766.jpg,TIERRA SANTA
logos/767.jpg,WARHAMMER
logos/768.jpg,CRYSTAL BALL
logos/770.png,GORGOROTH
logos/771.jpg,EIDOLON
logos/772.png,ANCIENT
logos/774.jpg,SATAN
logos/776.jpg,NO RETURN
logos/777.jpg,NOCTUARY
logos/779.jpg,PAIN
logos/780.png,CLOVEN HOOF
logos/782.jpg,ONSLAUGHT
logos/786.jpg,WARRIOR
logos/787.jpg,DBC
logos/790.jpg,SUSPERIA
logos/793.jpg,HECATE ENTHRONED
logos/794.jpg,OLD FOREST
logos/799.png,PIG DESTROYER
logos/800.gif,TT QUICK
logos/808.jpg,BLOOD RED THRONE
logos/812.jpg,TAD MOROSE
logos/817.jpg,NIGHT IN GALES
logos/840.gif,MENTAL HORROR
logos/845.gif,WILLOW WISP
logos/847.gif,FLESHCRAWL
logos/852.jpg,SHADOWKEEP
logos/855.jpg,ARKHON INFAUSTUS
logos/859.png,TIAMAT
logos/862.jpg,LIMBONIC ART
logos/867.jpg,OPERA IX
logos/872.jpg,DREAM DEATH
logos/874.jpg,INQUISICION
logos/881.png,PSYCHOTIC WALTZ
logos/885.jpg,INCANTATION
logos/886.jpg,NEW EDEN
logos/887.png,KATAKLYSM
logos/889.png,ROOT
logos/890.jpg,BULLDOZER
logos/892.png,SEPTICFLESH
logos/893.jpg,MONSTROSITY
logos/900.jpg,RAGE
logos/902.jpg,WHITE SKULL
logos/903.png,SQUEALER
logos/904.jpg,SVARTAHRID
logos/907.gif,MESSIAH
logos/908.jpg,SACRAMENTUM
logos/909.jpg,SINNER
logos/910.jpg,CEPHALIC CARNAGE
logos/913.jpg,WARRANT
logos/914.png,POSSESSED
logos/916.jpg,DECREPIT BIRTH
logos/919.jpg,BLACK MAJESTY
logos/922.gif,AETERNUS
logos/928.jpg,NECRONOMICON
logos/932.jpg,MARTIRE
logos/933.gif,MASACRE
logos/935.jpg,AGATUS
logos/940.gif,HEIR APPARENT
logos/941.gif,HADES
logos/944.jpg,LOUDBLAST
logos/947.jpg,HADES ALMIGHTY
logos/948.gif,VERMETH
logos/959.jpg,SUICIDAL TENDENCIES
logos/964.jpg,FORSAKEN
logos/967.jpg,REBELLION
logos/971.jpg,BEWITCHED
logos/976.jpg,MANIAC BUTCHER
logos/981.jpg,DEKAPITATOR
logos/984.jpg,MANTICORA
logos/985.gif,MANEGARM
logos/987.jpg,PERSUADER
logos/988.jpg,CLANDESTINE BLAZE
logos/991.png,KRIEG
logos/993.jpg,TUATHA DE DANANN
logos/1017.jpg,ELEND
logos/1018.jpg,FLEURETY
logos/1019.jpg,GRAVEWORM
logos/1020.jpg,GRAVE
logos/1022.jpg,TERRORIZER
logos/1024.jpg,VESPERIAN SORROW
logos/1028.jpg,RAKOTH
logos/1029.jpg,PRIMAL FEAR
logos/1034.png,POEMA ARCANVS
logos/1036.png,DERANGED
logos/1041.jpg,MALLEUS MALEFICARUM
logos/1043.jpg,HATEPLOW
logos/1046.jpg,EXTREME NOISE TERROR
logos/1047.png,THORNSPAWN
logos/1050.png,NIGHTFALL
logos/1052.png,LORD BELIAL
logos/1056.jpg,IMAGO MORTIS
logos/1057.jpg,FINAL BREATH
logos/1058.png,JASAD
logos/1062.jpg,KORZUS
logos/1066.png,ABIGOR
logos/1067.png,SIX FEET UNDER
logos/1068.jpg,LABYRINTH
logos/1069.jpg,SECRET SPHERE
logos/1071.png,FALKENBACH
logos/1076.gif,DROWNING
logos/1083.jpg,AZRAEL
logos/1085.png,OHTAR
logos/1086.jpg,SPEAR OF LONGINUS
logos/1092.jpg,JOYLESS
logos/1093.png,TANGORODRIM
logos/1094.jpg,JUNGLE ROT
logos/1096.jpg,KULT OV AZAZEL
logos/1103.png,EXCITER
logos/1109.jpg,THOU ART LORD
logos/1111.png,DEATH SS
logos/1113.jpg,STORMWITCH
logos/1116.gif,DECORYAH
logos/1120.png,REPULSION
logos/1121.jpg,WIGRID
logos/1122.jpg,BETHLEHEM
logos/1123.png,WRATH
logos/1124.png,GORGUTS
logos/1129.jpg,RAVEN
logos/1130.jpg,LEATHERWOLF
logos/1134.gif,MYRKSKOG
logos/1138.jpg,CORPUS CHRISTII
logos/1141.png,BLASPHEMY
logos/1146.jpg,FERMENTO
logos/1149.jpg,PYOGENESIS
logos/1152.jpg,CATASEXUAL URGE MOTIVATION
logos/1155.png,ASHEN LIGHT
logos/1156.jpg,CASTRUM
logos/1160.jpg,THE FORSAKEN
logos/1162.jpg,DREAM EVIL
logos/1172.jpg,HEXX
logos/1173.jpg,LIVIDITY
logos/1174.jpg,EPHELES
logos/1178.png,DEEP PURPLE
logos/1187.jpg,THE STORYTELLER
logos/1190.jpg,POKOLGEP
logos/1194.jpg,SHAPE OF DESPAIR
logos/1196.jpg,VIKING
logos/1199.jpg,ATTACK
logos/1203.jpg,ABROGATION
logos/1212.gif,OBSESSION
logos/1214.jpg,FIFTH ANGEL
logos/1221.jpg,HERETIC
logos/1222.jpg,ILLDISPOSED
logos/1232.jpg,EVILDEAD
logos/1234.jpg,OSSIAN
logos/1236.jpg,TRAIL OF TEARS
logos/1238.jpg,INFERNAL MAJESTY
logos/1241.jpg,FOREST OF SHADOWS
logos/1248.jpg,WINDS
logos/1249.jpg,FREDRIK THORDENDALS SPECIAL DEFECTS
logos/1255.jpg,CENOTAPH
logos/1256.jpg,COFFIN TEXTS
logos/1260.jpg,SAVAGE GRACE
logos/1263.png,CEREMONIAL OATH
logos/1264.jpg,NECROMANCIA
logos/1267.jpg,ZERO HOUR
logos/1270.png,VASTATOR
logos/1271.jpg,PANZER
logos/1274.jpg,NOCTURNAL BREED
logos/1277.jpg,BYFIST
logos/1281.jpg,TERROR
logos/1282.png,ABIGAIL
logos/1283.jpg,ALL THAT REMAINS
logos/1284.jpg,HELLWITCH
logos/1286.gif,THE ACCUSED
logos/1290.jpg,ABAZAGORATH
logos/1293.jpg,TOXIK
logos/1295.png,VARATHRON
logos/1314.png,ANAAL NATHRAKH
logos/1321.jpg,F K U
logos/1335.jpg,PLACE OF SKULLS
logos/1336.gif,FAUSTCOVEN
logos/1347.jpg,BRUJERIA
logos/1348.jpg,ROTOR
logos/1349.jpg,GONTYNA KRY
logos/1350.jpg,NECROPHOBIC
logos/1355.jpg,DYSRHYTHMIA
logos/1356.jpg,RED GIANT
logos/1357.jpg,SATARIEL
logos/1362.gif,OPEN GRAVE
logos/1365.png,CORPSEFUCKING ART
logos/1366.jpg,ABUSE
logos/1367.jpg,SEVERED REMAINS
logos/1375.jpg,FREAK KITCHEN
logos/1378.gif,TULUS
logos/1381.jpg,MR BUNGLE
logos/1383.gif,FANTOMAS
logos/1388.png,EVERGREY
logos/1390.jpg,TROLL
logos/1393.jpg,SIRENIA
logos/1394.jpg,VISION DIVINE
logos/1395.jpg,PISSING RAZORS
logos/1400.jpg,VANDEN PLAS
logos/1402.jpg,FOZZY
logos/1403.jpg,VINTERLAND
logos/1405.jpg,TRISTITIA
logos/1410.jpg,NECRONOMICON
logos/1411.jpg,SHADOW GALLERY
logos/1414.jpg,DEFYANCE
logos/1420.jpg,ANONYMUS
logos/1425.jpg,GOLDEN DAWN
logos/1427.jpg,AYREON
logos/1430.jpg,MORK GRYNING
logos/1433.gif,HEAVENLY
logos/1435.jpg,TITAN FORCE
logos/1441.gif,HALLOWEEN
logos/1444.png,TOKYO BLADE
logos/1450.jpg,HITTMAN
logos/1452.jpg,LONEWOLF
logos/1455.png,DAWN
logos/1459.jpg,DARKWELL
logos/1460.jpg,SATANS HOST
logos/1464.jpg,JAGUAR
logos/1470.jpg,SADISTIC INTENT
logos/1474.jpg,MANIPULATED SLAVES
logos/1480.jpg,DESPAIR
logos/1485.jpg,ANIALATOR
logos/1491.jpg,INTRUDER
logos/1504.jpg,NIGHTINGALE
logos/1506.jpg,GIRLSCHOOL
logos/1508.jpg,NOMINON
logos/1511.jpg,POVERTYS NO CRIME
logos/1529.jpg,EXUMER
logos/1539.jpg,NUCLEAR SIMPHONY
logos/1545.jpg,AT VANCE
logos/1546.jpg,MYSTIK
logos/1549.jpg,TRAUMA
logos/1550.jpg,HATESPHERE
logos/1557.jpg,AARNI
logos/1562.jpg,JUGGERNAUT
logos/1570.jpg,EXXPLORER
logos/1579.png,WALLOP
logos/1603.jpg,MIND ODYSSEY
logos/1606.jpg,PYRACANDA
logos/1613.jpg,STILLBORN
logos/1617.jpg,HIRAX
logos/1618.jpg,SKYLARK
logos/1621.jpg,ASHES YOU LEAVE
logos/1624.png,EYEHATEGOD
logos/1625.jpg,MORDRED
logos/1628.jpg,GLACIER
logos/1633.jpg,TYTAN
logos/1644.jpg,KILLER
logos/1650.jpg,TURISAS
logos/1651.jpg,GOAT OF MENDES
logos/1653.jpg,PSYCO DRAMA
logos/1657.png,SKID ROW
logos/1659.jpg,TRUST
logos/1660.jpg,CATHARSIS
logos/1682.jpg,MARTY FRIEDMAN
logos/1683.jpg,THE RODS
logos/1687.jpg,QUARTZ
logos/1688.jpg,GASKIN
logos/1690.jpg,THE OBSESSED
logos/1691.jpg,DARK ORDER
logos/1692.jpg,ZED YAGO
logos/1702.png,MELVINS
logos/1703.jpg,ORANGE GOBLIN
logos/1709.jpg,QUIET RIOT
logos/1713.jpg,VELVET VIPER
logos/1720.jpg,SHAMAN
logos/1721.gif,DRAKKAR
logos/1727.jpg,MARTYR
logos/1728.png,THE JELLY JAM
logos/1740.jpg,ANIHILATED
logos/1744.jpg,DAGORLAD
logos/1747.jpg,PICTURE
logos/1748.jpg,POLTERGEIST
logos/1749.jpg,PROTECTOR
logos/1752.jpg,APOCALYPTICA
logos/1758.jpg,SEVENTH ANGEL
logos/1764.jpg,TALON
logos/1765.jpg,ALAKRAN
logos/1769.jpg,VULCANO
logos/1771.jpg,IMMORTAL SOULS
logos/1772.gif,MURO
logos/1776.jpg,JOEY TAFOLLA
logos/1781.jpg,VORTEX
logos/1797.jpg,SPARTAN WARRIOR
logos/1804.jpg,MILITIA
logos/1807.jpg,LORD
logos/1832.jpg,VENGEANCE
logos/1843.jpg,EDENBRIDGE
logos/1844.jpg,OMEN
logos/1866.png,HEATHENS RAGE
logos/1871.png,RUTHLESS
logos/1875.png,TAIST OF IRON
logos/1876.jpg,THRUST
logos/1884.jpg,KALAPACS
logos/1885.jpg,LORD WIND
logos/1886.jpg,PARALEX
logos/1894.jpg,SLAUTER XSTROYES
logos/1896.jpg,TYSONDOG
logos/1900.jpg,ABOMINATOR
logos/1917.jpg,AFTERSHOK
logos/1919.jpg,STEEL VENGEANCE
logos/1923.jpg,AGGRESSION
logos/1926.jpg,CRUELLA
logos/1935.gif,PINK CREAM
logos/1937.jpg,SOOTHSAYER
logos/1943.jpg,SIKFUK
logos/1947.jpg,NECROTORTURE
logos/1949.jpg,SEVERANCE
logos/1952.jpg,BELPHEGOR
logos/1954.jpg,DEMONIC CHRIST
logos/1956.jpg,INFECTED FLESH
logos/1957.jpg,KILLING ADDICTION
logos/1985.jpg,AVENGER
logos/2000.jpg,DRAGONLAND
logos/2005.gif,AXEMASTER
logos/2008.jpg,TARAMIS
logos/2010.jpg,HEADHUNTER D C
logos/2011.jpg,FATES PROPHECY
logos/2025.jpg,FIREWIND
logos/2028.jpg,MERCENARY
logos/2030.png,DRAGONHAMMER
logos/2031.gif,HUMAN FORTRESS
logos/2038.jpg,ZUCKUSS
logos/2039.jpg,CONCERTO MOON
logos/2040.jpg,GORATORY
logos/2044.png,MIASTHENIA
logos/2052.gif,AJATTARA
logos/2053.png,CRIMSON MOONLIGHT
logos/2055.jpg,FRETERNIA
logos/2057.jpg,GOATSNAKE
logos/2060.jpg,APOPHIS
logos/2064.jpg,AKERBELTZ
logos/2067.jpg,LUST OF DECAY
logos/2072.jpg,SEXTRASH
logos/2073.jpg,MYSTERIIS
logos/2084.jpg,RITUAL
logos/2091.png,CHAKAL
logos/2099.png,MAYFAIR
logos/2104.jpg,CIRITH GORGOR
logos/2107.jpg,NECRODEATH
logos/2123.jpg,SIECRIST
logos/2124.jpg,SIEGRID INGRID
logos/2129.gif,DARZAMAT
logos/2131.png,GLOOMY GRIM
logos/2137.jpg,FEARER
logos/2139.jpg,GROG
logos/2142.jpg,HYPOKRAS
logos/2143.jpg,RAGNAROK
logos/2146.png,MEMORY GARDEN
logos/2150.jpg,X JAPAN
logos/2151.jpg,ANTROPOFAGUS
logos/2155.png,GEHENNA
logos/2157.jpg,SCATTERED REMNANTS
logos/2160.jpg,PYORRHOEA
logos/2170.jpg,ANTAEUS
logos/2175.jpg,PROFANATICA
logos/2177.jpg,DEMONCY
logos/2180.jpg,HARMONY DIES
logos/2183.jpg,TYPHOID
logos/2185.jpg,DISGORGE
logos/2186.jpg,BIRDFLESH
logos/2189.jpg,VIOLENT FORCE
logos/2210.jpg,KINGCROW
logos/2215.jpg,BURIAL
logos/2216.jpg,DEFILED
logos/2219.jpg,GORETRADE
logos/2222.png,DARK FURY
logos/2224.jpg,AKITSA
logos/2236.jpg,KATAXU
logos/2242.jpg,OBSIDIAN GATE
logos/2243.jpg,MORGUE SUPPLIER
logos/2244.jpg,BLOOD OF CHRIST
logos/2252.jpg,KONKHRA
logos/2256.gif,SHINING
logos/2273.jpg,BURNING POINT
logos/2277.jpg,STAR ONE
logos/2280.jpg,HORIZONS END
logos/2282.jpg,THUNDERSTONE
logos/2284.jpg,PUSTULATED
logos/2289.jpg,DRAGONFORCE
logos/2294.jpg,ROUGH SILK
logos/2296.jpg,A CANOROUS QUINTET
logos/2299.jpg,ABADDON INCARNATE
logos/2309.png,ORPHANED LAND
logos/2316.jpg,ABDUNOR
logos/2326.jpg,KENZINER
logos/2329.jpg,EYEFEAR
logos/2330.jpg,WITCHHAMMER
logos/2332.png,INSOMNIUM
logos/2336.jpg,CELESTIAL SEASON
logos/2337.png,OCTOBER TIDE
logos/2341.jpg,IN AETERNUM
logos/2342.png,AZAGHAL
logos/2345.gif,EMPYRIUM
logos/2352.jpg,ALARUM
logos/2357.jpg,CRYONIC TEMPLE
logos/2362.jpg,DUKE
logos/2368.jpg,BARATHRUM
logos/2371.gif,BLUT AUS NORD
logos/2374.jpg,DORNENREICH
logos/2377.jpg,SILENT CRY
logos/2378.jpg,ISVIND
logos/2381.jpg,GOATWHORE
logos/2385.jpg,CHRIST AGONY
logos/2388.jpg,INJECTED SUFFERAGE
logos/2392.png,EISREGEN
logos/2395.jpg,OXIDISED RAZOR
logos/2402.jpg,GOLGOTHA
logos/2404.jpg,ABABIL
logos/2408.jpg,HELHEIM
logos/2411.jpg,DELIRIUM TREMENS
logos/2417.png,MISERY INDEX
logos/2420.jpg,GOD MACABRE
logos/2422.jpg,ACCIDENTAL SUICIDE
logos/2428.jpg,REINFECTION
logos/2430.jpg,LENG TCHE
logos/2435.jpg,CICATRIX
logos/2440.jpg,DISINFECTED
logos/2441.jpg,CARNAL DIAFRAGMA
logos/2443.png,LAKE OF TEARS
logos/2445.jpg,ALGAION
logos/2457.jpg,LAST WARNING
logos/2502.jpg,DARK QUARTERER
logos/2503.jpg,GHOULUNATICS
logos/2506.jpg,DAWN OF WINTER
logos/2507.jpg,SERPENTOR
logos/2509.jpg,LAS CRUCES
logos/2511.jpg,SIKSAKUBUR
logos/2517.jpg,OFFICIUM TRISTE
logos/2518.gif,GORY BLISTER
logos/2519.jpg,SEANCE
logos/2524.jpg,WITCHBLADE
logos/2531.png,SOLSTICE
logos/2532.jpg,MYTHOLOGICAL COLD TOWERS
logos/2535.jpg,MORDETH
logos/2539.jpg,DESTINY
logos/2542.gif,DETHRONE
logos/2546.jpg,DRAGON
logos/2547.gif,ELIXIR
logos/2549.gif,ENCHANTMENT
logos/2555.jpg,AGONY LORDS
logos/2556.gif,HAEMORRHAGE
logos/2561.jpg,AUTUMNAL
logos/2562.jpg,LYCANTHIA
logos/2563.jpg,MADDER MORTEM
logos/2584.jpg,FURIOUS TRAUMA
logos/2602.jpg,KREYSON
logos/2615.jpg,VRYKOLAKAS
logos/2622.jpg,XYSMA
logos/2637.png,VANEXA
logos/2649.jpg,AGATHOCLES
logos/2656.jpg,S D I
logos/2679.jpg,PREYER
logos/2682.jpg,PHLEBOTOMIZED
logos/2697.jpg,CELESTY
logos/2707.gif,AKERCOCKE
logos/2717.png,INTENSE HAMMER RAGE
logos/2722.jpg,WYVERN
logos/2725.jpg,THIRDMOON
logos/2727.gif,NIGHTMARE
logos/2733.jpg,INGURGITATE
logos/2734.jpg,SQUASH BOWELS
logos/2737.jpg,A R G
logos/2744.jpg,BETRAYER
logos/2750.jpg,HATE
logos/2753.jpg,HEIMDALL
logos/2756.jpg,LOCK UP
logos/2759.jpg,HIGHLORD
logos/2760.jpg,CRYPT OF KERBEROS
logos/2779.jpg,KALEDON
logos/2782.png,BLACK WITCHERY
logos/2801.jpg,PHARAOH
logos/2807.jpg,SAURON
logos/2809.jpg,DAYLIGHT DIES
logos/2817.jpg,SIX MAGICS
logos/2824.png,MOURNFUL CONGREGATION
logos/2829.jpg,MALICIA
logos/2832.jpg,MESSIAHS KISS
logos/2840.jpg,CATTLE DECAPITATION
logos/2843.jpg,SALACIOUS GODS
logos/2845.png,KEEP OF KALESSIN
logos/2850.jpg,ANASARCA
logos/2854.jpg,FUNERAL MIST
logos/2864.jpg,PANZERCHRIST
logos/2877.jpg,DANGER ZONE
logos/2880.jpg,ENERTIA
logos/2907.jpg,DEFECATION
logos/2912.jpg,NAZXUL
logos/2923.jpg,STORMHAMMER
logos/2924.jpg,SARACEN
logos/2925.jpg,GRENADE
logos/2927.png,ROTTEN SOUND
logos/2936.jpg,STEAMROLLER ASSAULT
logos/2942.jpg,STARGAZER
logos/2946.jpg,MACBETH
logos/2976.jpg,LORDI
logos/2988.jpg,ENGORGED
logos/2991.jpg,BELENOS
logos/2996.jpg,NYDVIND
logos/2999.jpg,DESTRUKTOR
logos/3010.jpg,HEAVEN SHALL BURN
logos/3015.jpg,HARD TIME
logos/3034.jpg,UNANIMATED
logos/3044.gif,ANTAGONY
logos/3045.png,CADAVERIA
logos/3048.png,ANTESTOR
logos/3049.jpg,ANTROPOMORPHIA
logos/3059.jpg,ARALLU
logos/3060.gif,ARATHORN
logos/3066.jpg,NUMEN
logos/3070.jpg,GEHENNAH
logos/3072.jpg,DEVOLVED
logos/3073.jpg,AGRO
logos/3089.jpg,PAGANS MIND
logos/3100.png,JORN
